"","Datetime_UTC","Internal_temp_C","Date"
"104","05-20-2024_06:11:02",9.56,2024-05-20
"105","05-20-2024_10:11:02",9.3,2024-05-20
"106","05-20-2024_14:11:02",9.47,2024-05-20
"107","05-20-2024_18:11:02",9.47,2024-05-20
"108","05-20-2024_22:11:02",9.39,2024-05-20
"109","05-21-2024_02:11:02",9.47,2024-05-21
"110","05-21-2024_06:11:02",9.47,2024-05-21
"111","05-21-2024_10:11:02",9.47,2024-05-21
"112","05-21-2024_14:11:02",9.47,2024-05-21
"113","05-21-2024_18:11:02",9.47,2024-05-21
"114","05-21-2024_22:11:02",9.3,2024-05-21
"115","05-22-2024_02:11:02",9.3,2024-05-22
"116","05-22-2024_06:11:02",9.47,2024-05-22
"117","05-22-2024_10:11:02",9.39,2024-05-22
"118","05-22-2024_14:11:02",9.13,2024-05-22
"119","05-22-2024_18:11:02",9.47,2024-05-22
"120","05-22-2024_22:11:02",9.3,2024-05-22
"121","05-23-2024_02:11:02",9.13,2024-05-23
"122","05-23-2024_06:11:02",9.05,2024-05-23
"123","05-23-2024_10:11:02",8.88,2024-05-23
"124","05-23-2024_14:11:02",8.79,2024-05-23
"125","05-23-2024_18:11:02",8.71,2024-05-23
"126","05-23-2024_22:11:02",8.62,2024-05-23
"127","05-24-2024_02:11:02",8.37,2024-05-24
"128","05-24-2024_06:11:02",8.45,2024-05-24
"129","05-24-2024_10:11:02",8.45,2024-05-24
"130","05-24-2024_14:11:02",8.2,2024-05-24
"131","05-24-2024_18:11:02",8.2,2024-05-24
"132","05-24-2024_22:11:02",8.11,2024-05-24
"133","05-25-2024_02:11:02",7.94,2024-05-25
"134","05-25-2024_06:11:02",8.03,2024-05-25
"135","05-25-2024_10:11:03",8.03,2024-05-25
"136","05-25-2024_14:11:03",7.94,2024-05-25
"137","05-25-2024_18:11:03",7.94,2024-05-25
"138","05-25-2024_22:11:03",7.94,2024-05-25
"139","05-26-2024_02:11:03",7.85,2024-05-26
"140","05-26-2024_06:11:03",7.85,2024-05-26
"141","05-26-2024_10:11:03",7.94,2024-05-26
"142","05-26-2024_14:11:03",7.94,2024-05-26
"143","05-26-2024_18:11:03",8.03,2024-05-26
"144","05-26-2024_22:11:03",8.03,2024-05-26
"145","05-27-2024_02:11:03",7.68,2024-05-27
"146","05-27-2024_06:11:03",7.94,2024-05-27
"147","05-27-2024_10:11:03",8.11,2024-05-27
"148","05-27-2024_14:11:03",8.03,2024-05-27
"149","05-27-2024_18:11:03",8.03,2024-05-27
"150","05-27-2024_22:11:03",8.11,2024-05-27
"151","05-28-2024_02:11:03",8.03,2024-05-28
"152","05-28-2024_06:11:03",8.11,2024-05-28
"153","05-28-2024_10:11:03",8.03,2024-05-28
"154","05-28-2024_14:11:03",8.11,2024-05-28
"155","05-28-2024_18:11:03",8.2,2024-05-28
"156","05-28-2024_22:11:03",8.11,2024-05-28
"157","05-29-2024_02:11:03",8.28,2024-05-29
"158","05-29-2024_06:11:03",8.2,2024-05-29
"159","05-29-2024_10:11:03",8.37,2024-05-29
"160","05-29-2024_14:11:03",8.2,2024-05-29
"161","05-29-2024_18:11:03",7.85,2024-05-29
"162","05-29-2024_22:11:03",8.54,2024-05-29
"163","05-30-2024_02:11:03",8.37,2024-05-30
"164","05-30-2024_06:11:03",7.25,2024-05-30
"165","05-30-2024_10:11:03",7.6,2024-05-30
"166","05-30-2024_14:11:03",7.34,2024-05-30
"167","05-30-2024_18:11:03",7.25,2024-05-30
"168","05-30-2024_22:11:03",7.25,2024-05-30
"169","05-31-2024_02:11:03",7.34,2024-05-31
"170","05-31-2024_06:11:03",7.16,2024-05-31
"171","05-31-2024_10:11:03",7.16,2024-05-31
"172","05-31-2024_14:11:03",7.08,2024-05-31
"173","05-31-2024_18:11:03",7.08,2024-05-31
"174","05-31-2024_22:11:03",7.16,2024-05-31
"175","06-01-2024_02:11:03",7.42,2024-06-01
"176","06-01-2024_06:11:03",7.08,2024-06-01
"177","06-01-2024_10:11:03",7.16,2024-06-01
"178","06-01-2024_14:11:03",6.99,2024-06-01
"179","06-01-2024_18:11:03",6.9,2024-06-01
"180","06-01-2024_22:11:03",7.08,2024-06-01
"181","06-02-2024_02:11:03",6.9,2024-06-02
"182","06-02-2024_06:11:03",6.64,2024-06-02
"183","06-02-2024_10:11:03",6.56,2024-06-02
"184","06-02-2024_14:11:03",6.64,2024-06-02
"185","06-02-2024_18:11:03",6.56,2024-06-02
"186","06-02-2024_22:11:03",6.38,2024-06-02
"187","06-03-2024_02:11:03",6.47,2024-06-03
"188","06-03-2024_06:11:03",6.38,2024-06-03
"189","06-03-2024_10:11:03",6.38,2024-06-03
"190","06-03-2024_14:11:03",6.38,2024-06-03
"191","06-03-2024_18:11:03",6.3,2024-06-03
"192","06-03-2024_22:11:03",6.47,2024-06-03
"193","06-04-2024_02:11:03",6.47,2024-06-04
"194","06-04-2024_06:11:03",6.47,2024-06-04
"195","06-04-2024_10:11:03",6.47,2024-06-04
"196","06-04-2024_14:11:03",6.47,2024-06-04
"197","06-04-2024_18:11:03",6.64,2024-06-04
"198","06-04-2024_22:11:03",6.64,2024-06-04
"199","06-05-2024_02:11:03",6.82,2024-06-05
"200","06-05-2024_06:11:03",7.08,2024-06-05
"201","06-05-2024_10:11:03",6.99,2024-06-05
"202","06-05-2024_14:11:03",7.08,2024-06-05
"203","06-05-2024_18:11:04",7.25,2024-06-05
"204","06-05-2024_22:11:04",7.16,2024-06-05
"205","06-06-2024_02:11:04",7.25,2024-06-06
"206","06-06-2024_06:11:04",7.34,2024-06-06
"207","06-06-2024_10:11:04",7.34,2024-06-06
"208","06-06-2024_14:11:04",7.25,2024-06-06
"209","06-06-2024_18:11:04",7.16,2024-06-06
"210","06-06-2024_22:11:04",6.9,2024-06-06
"211","06-07-2024_02:11:04",6.82,2024-06-07
"212","06-07-2024_06:11:04",6.99,2024-06-07
"213","06-07-2024_10:11:04",6.82,2024-06-07
"214","06-07-2024_14:11:04",6.56,2024-06-07
"215","06-07-2024_18:11:04",6.73,2024-06-07
"216","06-07-2024_22:11:04",6.73,2024-06-07
"217","06-08-2024_02:11:04",6.64,2024-06-08
"218","06-08-2024_06:11:04",6.99,2024-06-08
"219","06-08-2024_10:11:04",7.08,2024-06-08
"220","06-08-2024_14:11:04",6.99,2024-06-08
"221","06-08-2024_18:11:04",7.16,2024-06-08
"222","06-08-2024_22:11:04",7.08,2024-06-08
"223","06-09-2024_02:11:04",6.99,2024-06-09
"224","06-09-2024_06:11:04",7.08,2024-06-09
"225","06-09-2024_10:11:04",7.08,2024-06-09
"226","06-09-2024_14:11:04",6.99,2024-06-09
"227","06-09-2024_18:11:04",6.99,2024-06-09
"228","06-09-2024_22:11:04",7.08,2024-06-09
"229","06-10-2024_02:11:04",6.99,2024-06-10
"230","06-10-2024_06:11:04",6.99,2024-06-10
"231","06-10-2024_10:11:04",7.08,2024-06-10
"232","06-10-2024_14:11:04",6.99,2024-06-10
"233","06-10-2024_18:11:04",7.08,2024-06-10
"234","06-10-2024_22:11:04",7.16,2024-06-10
"235","06-11-2024_02:11:04",7.08,2024-06-11
"236","06-11-2024_06:11:04",7.08,2024-06-11
"237","06-11-2024_10:11:04",7.16,2024-06-11
"238","06-11-2024_14:11:04",7.16,2024-06-11
"239","06-11-2024_18:11:04",7.16,2024-06-11
"240","06-11-2024_22:11:04",7.34,2024-06-11
"241","06-12-2024_02:11:04",7.34,2024-06-12
"242","06-12-2024_06:11:04",7.42,2024-06-12
"243","06-12-2024_10:11:04",7.68,2024-06-12
"244","06-12-2024_14:11:04",7.6,2024-06-12
"245","06-12-2024_18:11:04",7.68,2024-06-12
"246","06-12-2024_22:11:04",7.77,2024-06-12
"247","06-13-2024_02:11:04",7.77,2024-06-13
"248","06-13-2024_06:11:04",7.68,2024-06-13
"249","06-13-2024_10:11:04",7.85,2024-06-13
"250","06-13-2024_14:11:04",7.68,2024-06-13
"251","06-13-2024_18:11:04",7.68,2024-06-13
"252","06-13-2024_22:11:04",7.77,2024-06-13
"253","06-14-2024_02:11:04",7.77,2024-06-14
"254","06-14-2024_06:11:04",7.6,2024-06-14
"255","06-14-2024_10:11:04",7.68,2024-06-14
"256","06-14-2024_14:11:04",7.51,2024-06-14
"257","06-14-2024_18:11:04",7.42,2024-06-14
"258","06-14-2024_22:11:04",7.34,2024-06-14
"259","06-15-2024_02:11:04",7.16,2024-06-15
"260","06-15-2024_06:11:04",7.08,2024-06-15
"261","06-15-2024_10:11:04",7.08,2024-06-15
"262","06-15-2024_14:11:04",7.08,2024-06-15
"263","06-15-2024_18:11:04",6.99,2024-06-15
"264","06-15-2024_22:11:04",7.08,2024-06-15
"265","06-16-2024_02:11:04",7.08,2024-06-16
"266","06-16-2024_06:11:04",7.08,2024-06-16
"267","06-16-2024_10:11:04",7.16,2024-06-16
"268","06-16-2024_14:11:04",7.16,2024-06-16
"269","06-16-2024_18:11:04",7.08,2024-06-16
"270","06-16-2024_22:11:04",7.16,2024-06-16
"271","06-17-2024_02:11:05",7.34,2024-06-17
"272","06-17-2024_06:11:05",7.34,2024-06-17
"273","06-17-2024_10:11:05",7.25,2024-06-17
"274","06-17-2024_14:11:05",7.42,2024-06-17
"275","06-17-2024_18:11:05",7.42,2024-06-17
"276","06-17-2024_22:11:05",7.34,2024-06-17
"277","06-18-2024_02:11:05",7.34,2024-06-18
"278","06-18-2024_06:11:05",7.25,2024-06-18
"279","06-18-2024_10:11:05",7.25,2024-06-18
"280","06-18-2024_14:11:05",7.25,2024-06-18
"281","06-18-2024_18:11:05",7.16,2024-06-18
"282","06-18-2024_22:11:05",7.08,2024-06-18
"283","06-19-2024_02:11:05",7.08,2024-06-19
"284","06-19-2024_06:11:05",7.08,2024-06-19
"285","06-19-2024_10:11:05",7.25,2024-06-19
"286","06-19-2024_14:11:05",7.42,2024-06-19
"287","06-19-2024_18:11:05",7.25,2024-06-19
"288","06-19-2024_22:11:05",7.16,2024-06-19
"289","06-20-2024_02:11:05",7.25,2024-06-20
"290","06-20-2024_06:11:05",7.16,2024-06-20
"291","06-20-2024_10:11:05",7.16,2024-06-20
"292","06-20-2024_14:11:05",7.25,2024-06-20
"293","06-20-2024_18:11:05",7.25,2024-06-20
"294","06-20-2024_22:11:05",7.34,2024-06-20
"295","06-21-2024_02:11:05",7.34,2024-06-21
"296","06-21-2024_06:11:05",7.25,2024-06-21
"297","06-21-2024_10:11:05",7.34,2024-06-21
"298","06-21-2024_14:11:05",7.42,2024-06-21
"299","06-21-2024_18:11:05",7.42,2024-06-21
"300","06-21-2024_22:11:05",7.42,2024-06-21
"301","06-22-2024_02:11:05",7.34,2024-06-22
"302","06-22-2024_06:11:05",7.34,2024-06-22
"303","06-22-2024_10:11:05",7.08,2024-06-22
"304","06-22-2024_14:11:05",6.99,2024-06-22
"305","06-22-2024_18:11:05",7.08,2024-06-22
"306","06-22-2024_22:11:05",6.99,2024-06-22
"307","06-23-2024_02:11:05",7.08,2024-06-23
"308","06-23-2024_06:11:05",7.08,2024-06-23
"309","06-23-2024_10:11:05",7.08,2024-06-23
"310","06-23-2024_14:11:05",7.16,2024-06-23
"311","06-23-2024_18:11:05",7.16,2024-06-23
"312","06-23-2024_22:11:05",7.08,2024-06-23
"313","06-24-2024_02:11:05",7.16,2024-06-24
"314","06-24-2024_06:11:05",7.08,2024-06-24
"315","06-24-2024_10:11:05",7.08,2024-06-24
"316","06-24-2024_14:11:05",6.9,2024-06-24
"317","06-24-2024_18:11:05",6.99,2024-06-24
"318","06-24-2024_22:11:05",7.08,2024-06-24
"319","06-25-2024_02:11:05",7.08,2024-06-25
"320","06-25-2024_06:11:05",7.08,2024-06-25
"321","06-25-2024_10:11:05",7.08,2024-06-25
"322","06-25-2024_14:11:05",7.08,2024-06-25
"323","06-25-2024_18:11:05",7.16,2024-06-25
"324","06-25-2024_22:11:05",7.16,2024-06-25
"325","06-26-2024_02:11:05",7.08,2024-06-26
"326","06-26-2024_06:11:05",6.9,2024-06-26
"327","06-26-2024_10:11:05",6.9,2024-06-26
"328","06-26-2024_14:11:05",6.73,2024-06-26
"329","06-26-2024_18:11:05",6.82,2024-06-26
"330","06-26-2024_22:11:05",6.82,2024-06-26
"331","06-27-2024_02:11:05",6.82,2024-06-27
"332","06-27-2024_06:11:05",6.9,2024-06-27
"333","06-27-2024_10:11:05",6.82,2024-06-27
"334","06-27-2024_14:11:05",6.82,2024-06-27
"335","06-27-2024_18:11:05",6.9,2024-06-27
"336","06-27-2024_22:11:05",6.9,2024-06-27
"337","06-28-2024_02:11:05",6.9,2024-06-28
"338","06-28-2024_06:11:05",6.82,2024-06-28
"339","06-28-2024_10:11:05",6.99,2024-06-28
"340","06-28-2024_14:11:05",6.9,2024-06-28
"341","06-28-2024_18:11:05",6.82,2024-06-28
"342","06-28-2024_22:11:05",6.73,2024-06-28
"343","06-29-2024_02:11:05",6.73,2024-06-29
"344","06-29-2024_06:11:06",6.64,2024-06-29
"345","06-29-2024_10:11:06",6.73,2024-06-29
"346","06-29-2024_14:11:06",6.82,2024-06-29
"347","06-29-2024_18:11:06",6.73,2024-06-29
"348","06-29-2024_22:11:06",6.73,2024-06-29
"349","06-30-2024_02:11:06",6.73,2024-06-30
"350","06-30-2024_06:11:06",6.64,2024-06-30
"351","06-30-2024_10:11:06",6.64,2024-06-30
"352","06-30-2024_14:11:06",6.64,2024-06-30
"353","06-30-2024_18:11:06",6.56,2024-06-30
"354","06-30-2024_22:11:06",6.64,2024-06-30
"355","07-01-2024_02:11:06",6.64,2024-07-01
"356","07-01-2024_06:11:06",6.56,2024-07-01
"357","07-01-2024_10:11:06",6.64,2024-07-01
"358","07-01-2024_14:11:06",6.64,2024-07-01
"359","07-01-2024_18:11:06",6.64,2024-07-01
"360","07-01-2024_22:11:06",6.64,2024-07-01
"361","07-02-2024_02:11:06",6.64,2024-07-02
"362","07-02-2024_06:11:06",6.64,2024-07-02
"363","07-02-2024_10:11:06",6.56,2024-07-02
"364","07-02-2024_14:11:06",6.64,2024-07-02
"365","07-02-2024_18:11:06",6.73,2024-07-02
"366","07-02-2024_22:11:06",6.73,2024-07-02
"367","07-03-2024_02:11:06",6.73,2024-07-03
"368","07-03-2024_06:11:06",6.82,2024-07-03
"369","07-03-2024_10:11:06",6.82,2024-07-03
"370","07-03-2024_14:11:06",6.82,2024-07-03
"371","07-03-2024_18:11:06",6.9,2024-07-03
"372","07-03-2024_22:11:06",6.9,2024-07-03
"373","07-04-2024_02:11:06",6.99,2024-07-04
"374","07-04-2024_06:11:06",7.08,2024-07-04
"375","07-04-2024_10:11:06",6.99,2024-07-04
"376","07-04-2024_14:11:06",6.99,2024-07-04
"377","07-04-2024_18:11:06",6.99,2024-07-04
"378","07-04-2024_22:11:06",6.99,2024-07-04
"379","07-05-2024_02:11:06",6.99,2024-07-05
"380","07-05-2024_06:11:06",6.99,2024-07-05
"381","07-05-2024_10:11:06",6.99,2024-07-05
"382","07-05-2024_14:11:06",6.99,2024-07-05
"383","07-05-2024_18:11:06",6.9,2024-07-05
"384","07-05-2024_22:11:06",6.73,2024-07-05
"385","07-06-2024_02:11:06",6.82,2024-07-06
"386","07-06-2024_06:11:06",6.82,2024-07-06
"387","07-06-2024_10:11:06",6.73,2024-07-06
"388","07-06-2024_14:11:06",6.73,2024-07-06
"389","07-06-2024_18:11:06",6.82,2024-07-06
"390","07-06-2024_22:11:06",6.73,2024-07-06
"391","07-07-2024_02:11:06",6.73,2024-07-07
"392","07-07-2024_06:11:06",6.73,2024-07-07
"393","07-07-2024_10:11:06",6.73,2024-07-07
"394","07-07-2024_14:11:06",6.73,2024-07-07
"395","07-07-2024_18:11:06",6.73,2024-07-07
"396","07-07-2024_22:11:06",6.73,2024-07-07
"397","07-08-2024_02:11:06",6.73,2024-07-08
"398","07-08-2024_06:11:06",6.73,2024-07-08
"399","07-08-2024_10:11:06",6.73,2024-07-08
"400","07-08-2024_14:11:06",6.73,2024-07-08
"401","07-08-2024_18:11:06",6.73,2024-07-08
"402","07-08-2024_22:11:06",6.64,2024-07-08
"403","07-09-2024_02:11:06",6.73,2024-07-09
"404","07-09-2024_06:11:06",6.73,2024-07-09
"405","07-09-2024_10:11:06",6.73,2024-07-09
"406","07-09-2024_14:11:06",6.64,2024-07-09
"407","07-09-2024_18:11:06",6.73,2024-07-09
"408","07-09-2024_22:11:06",6.73,2024-07-09
"409","07-10-2024_02:11:06",6.73,2024-07-10
"410","07-10-2024_06:11:06",6.82,2024-07-10
"411","07-10-2024_10:11:07",6.82,2024-07-10
"412","07-10-2024_14:11:07",6.82,2024-07-10
"413","07-10-2024_18:11:07",6.82,2024-07-10
"414","07-10-2024_22:11:07",6.82,2024-07-10
"415","07-11-2024_02:11:07",6.82,2024-07-11
"416","07-11-2024_06:11:07",6.82,2024-07-11
"417","07-11-2024_10:11:07",6.82,2024-07-11
"418","07-11-2024_14:11:07",6.73,2024-07-11
"419","07-11-2024_18:11:07",6.9,2024-07-11
"420","07-11-2024_22:11:07",6.82,2024-07-11
"421","07-12-2024_02:11:07",6.9,2024-07-12
"422","07-12-2024_06:11:07",6.9,2024-07-12
"423","07-12-2024_10:11:07",6.9,2024-07-12
"424","07-12-2024_14:11:07",6.9,2024-07-12
"425","07-12-2024_18:11:07",6.9,2024-07-12
"426","07-12-2024_22:11:07",6.9,2024-07-12
"427","07-13-2024_02:11:07",6.9,2024-07-13
"428","07-13-2024_06:11:07",6.99,2024-07-13
"429","07-13-2024_10:11:07",6.9,2024-07-13
"430","07-13-2024_14:11:07",6.9,2024-07-13
"431","07-13-2024_18:11:07",6.99,2024-07-13
"432","07-13-2024_22:11:07",6.9,2024-07-13
"433","07-14-2024_02:11:07",6.9,2024-07-14
"434","07-14-2024_06:11:07",6.9,2024-07-14
"435","07-14-2024_10:11:07",6.9,2024-07-14
"436","07-14-2024_14:11:07",6.9,2024-07-14
"437","07-14-2024_18:11:07",6.99,2024-07-14
"438","07-14-2024_22:11:07",6.9,2024-07-14
"439","07-15-2024_02:11:07",6.9,2024-07-15
"440","07-15-2024_06:11:07",6.99,2024-07-15
"441","07-15-2024_10:11:07",6.9,2024-07-15
"442","07-15-2024_14:11:07",6.82,2024-07-15
"443","07-15-2024_18:11:07",6.82,2024-07-15
"444","07-15-2024_22:11:07",6.82,2024-07-15
"445","07-16-2024_02:11:07",6.9,2024-07-16
"446","07-16-2024_06:11:07",6.82,2024-07-16
"447","07-16-2024_10:11:07",6.82,2024-07-16
"448","07-16-2024_14:11:07",6.9,2024-07-16
"449","07-16-2024_18:11:07",6.9,2024-07-16
"450","07-16-2024_22:11:07",7.08,2024-07-16
"451","07-17-2024_02:11:07",6.99,2024-07-17
"452","07-17-2024_06:11:07",7.08,2024-07-17
"453","07-17-2024_10:11:07",7.08,2024-07-17
"454","07-17-2024_14:11:07",6.99,2024-07-17
"455","07-17-2024_18:11:07",7.08,2024-07-17
"456","07-17-2024_22:11:07",7.16,2024-07-17
"457","07-18-2024_02:11:07",7.16,2024-07-18
"458","07-18-2024_06:11:07",7.16,2024-07-18
"459","07-18-2024_10:11:07",7.08,2024-07-18
"460","07-18-2024_14:11:07",7.16,2024-07-18
"461","07-18-2024_18:11:07",7.16,2024-07-18
"462","07-18-2024_22:11:07",7.08,2024-07-18
"463","07-19-2024_02:11:07",7.08,2024-07-19
"464","07-19-2024_06:11:07",7.08,2024-07-19
"465","07-19-2024_10:11:07",7.08,2024-07-19
"466","07-19-2024_14:11:07",7.08,2024-07-19
"467","07-19-2024_18:11:07",6.99,2024-07-19
"468","07-19-2024_22:11:07",6.99,2024-07-19
"469","07-20-2024_02:11:07",6.9,2024-07-20
"470","07-20-2024_06:11:07",6.99,2024-07-20
"471","07-20-2024_10:11:07",6.99,2024-07-20
"472","07-20-2024_14:11:07",7.08,2024-07-20
"473","07-20-2024_18:11:07",7.16,2024-07-20
"474","07-20-2024_22:11:07",7.08,2024-07-20
"475","07-21-2024_02:11:07",7.08,2024-07-21
"476","07-21-2024_06:11:07",7.16,2024-07-21
"477","07-21-2024_10:11:07",7.16,2024-07-21
"478","07-21-2024_14:11:07",7.08,2024-07-21
"479","07-21-2024_18:11:08",7.16,2024-07-21
"480","07-21-2024_22:11:08",7.25,2024-07-21
"481","07-22-2024_02:11:08",7.16,2024-07-22
"482","07-22-2024_06:11:08",6.99,2024-07-22
"483","07-22-2024_10:11:08",6.99,2024-07-22
"484","07-22-2024_14:11:08",6.99,2024-07-22
"485","07-22-2024_18:11:08",7.08,2024-07-22
"486","07-22-2024_22:11:08",6.99,2024-07-22
"487","07-23-2024_02:11:08",7.08,2024-07-23
"488","07-23-2024_06:11:08",6.9,2024-07-23
"489","07-23-2024_10:11:08",6.9,2024-07-23
"490","07-23-2024_14:11:08",6.9,2024-07-23
"491","07-23-2024_18:11:08",6.9,2024-07-23
"492","07-23-2024_22:11:08",6.99,2024-07-23
"493","07-24-2024_02:11:08",6.99,2024-07-24
"494","07-24-2024_06:11:08",6.99,2024-07-24
"495","07-24-2024_10:11:08",6.99,2024-07-24
"496","07-24-2024_14:11:08",6.9,2024-07-24
"497","07-24-2024_18:11:08",6.99,2024-07-24
"498","07-24-2024_22:11:08",6.99,2024-07-24
"499","07-25-2024_02:11:08",7.08,2024-07-25
"500","07-25-2024_06:11:08",7.08,2024-07-25
"501","07-25-2024_10:11:08",7.34,2024-07-25
"502","07-25-2024_14:11:08",7.25,2024-07-25
"503","07-25-2024_18:11:08",7.34,2024-07-25
"504","07-25-2024_22:11:08",7.34,2024-07-25
"505","07-26-2024_02:11:08",7.34,2024-07-26
"506","07-26-2024_06:11:08",7.34,2024-07-26
"507","07-26-2024_10:11:08",7.51,2024-07-26
"508","07-26-2024_14:11:08",7.42,2024-07-26
"509","07-26-2024_18:11:08",7.34,2024-07-26
"510","07-26-2024_22:11:08",7.34,2024-07-26
"511","07-27-2024_02:11:08",7.34,2024-07-27
"512","07-27-2024_06:11:08",7.34,2024-07-27
"513","07-27-2024_10:11:08",7.42,2024-07-27
"514","07-27-2024_14:11:08",7.51,2024-07-27
"515","07-27-2024_18:11:08",7.42,2024-07-27
"516","07-27-2024_22:11:08",7.51,2024-07-27
